deal_id,empresa_id,nome_empresa,cnpj,pipeline,etapa,vendedor_id,vendedor_nome,data_criacao,data_fechamento,dias_ciclo,vl_mrr,vl_setup,receita_total,sigla_proposta,motivo_perda,ultima_atualizacao
B0D21A0C-5,7F35200B,Vargas,02.606.474/6872-00,MIDDLE,Negociação,V006,Gabriel Rocha,2026-02-01,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-02-26
162B038B-6,E07C1996,Sousa S.A.,11.526.218/1599-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2025-04-20,2025-09-12,145.0,77592.46,10118.06,87710.52,PROP PARCEIRO,,2025-06-11
AB9064C1-B,CC0D7F59,Ribeiro S.A.,32.871.012/2691-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2026-04-02,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-12
D8DE33E8-1,E5B82B59,da Costa,69.379.237/4740-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-04-08,,,0.0,0.0,0.0,PROP,,2025-05-08
079BCD61-F,D1202414,Gomes Correia - EI,55.188.442/2583-00,CORPORATE,Prospecção,V007,Helena Costa,2025-04-30,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-05-08
DEFF3A10-A,F1DD5D76,Caldeira,08.470.076/6177-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-12-07,,,0.0,0.0,0.0,PROP NEOGRID,,2025-12-15
882A834C-D,AD09D08B,Lopes,99.938.677/4964-00,CORPORATE,Prospecção,V007,Helena Costa,2025-01-22,,,0.0,0.0,0.0,PROP NEOGRID,,2025-03-02
56C85E63-E,6FD00BCC,Aragão,39.636.057/6627-00,CORPORATE,Qualificação,V007,Helena Costa,2024-10-15,,,0.0,0.0,0.0,PROP,,2024-10-26
50C1936B-E,51AA03AD,Oliveira,17.248.251/3534-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-09-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-09
8F7FF43C-9,A9C1B795,Casa Grande Alves S/A,93.248.086/1317-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-09-29,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-29
C5F78541-3,1F7D8ED3,Alves,74.801.624/5650-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-01-12,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-17
D9835883-0,87762197,Vasconcelos,26.343.517/5183-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2024-06-02,,,0.0,0.0,0.0,PROP NEOGRID,,2024-07-11
07E6DC06-1,292D3B5B,Porto,99.309.728/9623-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2025-01-08,2025-05-09,121.0,43449.73,75692.53,119142.26,PROP PARCEIRO,,2025-01-29
45B433F1-F,796C49CA,Ribeiro,49.818.299/2299-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-07-11,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-08-27
DD52F351-7,7E995ADB,Rocha e Filhos,14.294.019/6556-00,MIDDLE,Negociação,V006,Gabriel Rocha,2026-03-02,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-03-05
29893D26-C,E14A779C,Pinto,75.705.964/0165-00,MIDDLE,Negociação,V003,Carla Mendes,2025-07-14,,,0.0,0.0,0.0,PROP,,2025-09-06
9386FDA0-C,17E69911,Gomes Mendes S/A,13.075.626/3689-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-07-26,,,0.0,0.0,0.0,PROP,,2025-09-02
2668F5B9-E,9B5D5E36,Teixeira e Filhos,46.095.396/2185-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2024-06-28,2024-10-25,119.0,32732.51,34555.91,67288.42,PROP PARCEIRO,,2024-07-13
B002217C-6,0A9DCD56,Sá,34.316.117/2400-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-05-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-07-15
8F09526C-E,1F7D8ED3,Alves,74.801.624/5650-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2025-04-06,2025-06-10,65.0,54550.05,111639.87,166189.92,PROP,,2025-04-19
32597B01-D,B06D7BA2,da Mata Castro e Filhos,56.855.744/4313-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2026-01-05,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-24
F85D299F-1,9641BB51,Cavalcante,99.606.530/7450-00,MIDDLE,Negociação,V004,Diego Souza,2025-04-10,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-19
F2CDF272-0,6291F3E1,Caldeira,80.339.740/1489-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-04-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-09
97648F0E-B,D19998B0,Pereira,69.711.798/0893-00,CORPORATE,Ganho (CORPORATE),V005,Fernanda Lima,2025-02-15,2025-07-26,161.0,73853.15,130169.79,204022.94,PROP NEOGRID,,2025-03-04
2BE89E87-0,44E554CB,Rocha Silveira e Filhos,87.431.527/4205-00,MIDDLE,Negociação,V006,Gabriel Rocha,2024-07-02,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-18
1A30EFEB-9,0D73F4C4,da Costa,42.067.883/1712-00,CORPORATE,Negociação,V002,Bruno Carvalho,2024-11-17,,,0.0,0.0,0.0,PROP,,2024-12-07
E31033F2-9,ED136646,Almeida,05.377.351/5850-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2026-04-21,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-05-19
9B32A7EA-1,7D31C389,Marques,97.848.018/4514-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-08-19,,,0.0,0.0,0.0,PROP,,2025-08-22
3501866F-3,6008BAE9,Dias Silva Ltda.,17.154.544/4328-00,CORPORATE,Perdido,V001,Ana Paula Ferreira,2026-01-01,2026-01-28,27.0,0.0,0.0,0.0,PROP PARCEIRO,Sem retorno,2026-02-21
A091886E-D,17E69911,Gomes Mendes S/A,13.075.626/3689-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2025-08-17,2025-11-05,80.0,40021.67,141065.49,181087.16,PROP PARCEIRO,,2025-09-15
7D52998A-4,63239232,Sá Martins - EI,01.836.675/2545-00,MIDDLE,Negociação,V006,Gabriel Rocha,2025-08-13,,,0.0,0.0,0.0,PROP,,2025-09-06
058E829B-4,3E962DCB,Brito Aragão Ltda.,99.353.875/8428-00,MIDDLE,Qualificação,V003,Carla Mendes,2025-08-12,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-16
8D051ED9-7,7E995ADB,Rocha e Filhos,14.294.019/6556-00,MIDDLE,Perdido,V004,Diego Souza,2024-08-17,2024-11-30,105.0,0.0,0.0,0.0,PROP,Sem retorno,2024-10-05
77862E48-4,179A419C,Peixoto Garcia S.A.,96.565.234/1389-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-02-05,,,0.0,0.0,0.0,PROP,,2025-02-09
A24CAA6F-B,CF86BBC8,Cardoso,72.980.699/0162-00,MIDDLE,Negociação,V003,Carla Mendes,2024-12-10,,,0.0,0.0,0.0,PROP,,2025-01-21
1F2B6050-7,123B43D6,Albuquerque,16.152.809/8851-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-03-29,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-28
D33BFD38-6,C7BEDB4D,Andrade Ltda.,33.918.785/1910-00,MIDDLE,Qualificação,V003,Carla Mendes,2024-10-27,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-12-18
089342B0-A,2A321913,Ferreira,59.325.250/0292-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-05-27,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-07-07
DF7AA871-6,53450D17,Novaes,74.160.898/9921-00,CORPORATE,Qualificação,V005,Fernanda Lima,2026-02-10,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-23
1870DBE0-3,B3F84766,Duarte,76.527.758/4161-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-04-05,,,0.0,0.0,0.0,PROP NEOGRID,,2025-06-01
FE179A1C-E,93E2E7C6,Brito,30.756.220/8635-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2024-12-21,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-02
81071D00-5,BA97B2C4,Abreu,04.709.521/4562-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-09-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-14
BE7EC15B-B,0494E21C,Pinto,80.002.578/7298-00,MIDDLE,Qualificação,V008,Igor Nascimento,2026-04-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-19
355A941A-6,F1E38AB7,da Mota S.A.,06.738.302/8439-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-06-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-07-15
4FF0121C-7,3E9184C1,Cavalcanti e Filhos,34.125.286/6929-00,CORPORATE,Perdido,V001,Ana Paula Ferreira,2025-12-10,2026-04-19,130.0,0.0,0.0,0.0,PROP PARCEIRO,Preço alto,2025-12-25
13D34333-3,123B43D6,Albuquerque,16.152.809/8851-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-06-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-07-03
7B038CEE-E,3BE386AF,Marques - EI,89.373.467/0656-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2026-01-07,,,0.0,0.0,0.0,PROP,,2026-01-11
026AB8B5-3,E5B82B59,da Costa,69.379.237/4740-00,CORPORATE,Qualificação,V007,Helena Costa,2025-06-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-13
DE772BC1-F,C0CDF647,Guerra,98.214.658/4044-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2026-03-18,2026-08-21,156.0,3428.27,3770.21,7198.48,PROP NEOGRID,,2026-03-27
F5E82398-C,98F57D6E,Cassiano,46.786.691/2517-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2024-10-14,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-16
37AF2263-F,F40C38B0,Cassiano Novaes e Filhos,93.759.738/3206-00,CORPORATE,Prospecção,V007,Helena Costa,2025-11-23,,,0.0,0.0,0.0,PROP,,2025-11-23
563629F9-9,B8994D0D,da Costa,79.252.419/1380-00,CORPORATE,Perdido,V005,Fernanda Lima,2025-03-03,2025-07-07,126.0,0.0,0.0,0.0,PROP PARCEIRO,Sem budget,2025-04-05
F647C555-C,E4E2BA81,Pereira Pereira e Filhos,68.117.758/9178-00,MIDDLE,Qualificação,V004,Diego Souza,2024-08-16,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-16
FE5887A1-8,340D6983,Jesus Alves S.A.,77.014.363/4957-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2025-05-12,,,0.0,0.0,0.0,PROP,,2025-05-19
8E6BCDFD-D,C8CD2C82,Nogueira Cardoso e Filhos,34.216.073/3754-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2025-01-13,,,0.0,0.0,0.0,PROP NEOGRID,,2025-01-16
B82AB069-9,A77106FC,Gonçalves - EI,49.651.370/9859-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-01-03,,,0.0,0.0,0.0,PROP,,2025-01-06
8E1FC044-1,BE257CCE,Pacheco,53.046.374/5499-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-08-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-21
86798338-7,4283A2A1,Moura,01.938.026/2067-00,CORPORATE,Negociação,V002,Bruno Carvalho,2025-11-23,,,0.0,0.0,0.0,PROP,,2025-11-27
01584CF7-4,1A0D9DD6,da Costa Caldeira S.A.,91.557.924/9912-00,CORPORATE,Negociação,V005,Fernanda Lima,2025-02-28,,,0.0,0.0,0.0,PROP NEOGRID,,2025-03-14
F4D4F3AD-0,4212287E,Fonseca,75.289.539/2644-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-09-03,,,0.0,0.0,0.0,PROP NEOGRID,,2025-10-30
8F22C7FC-F,73881171,Caldeira Sampaio Ltda.,78.961.183/6736-00,CORPORATE,Prospecção,V007,Helena Costa,2026-03-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-07
0229B74E-B,04A407CE,Cavalcanti,44.905.814/7700-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-01-20,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-01
F5688626-D,747C5FE6,Sampaio,33.272.795/6878-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-07-20,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-15
231FFC86-6,EAFD64D9,Aragão - EI,11.998.679/8079-00,CORPORATE,Negociação,V002,Bruno Carvalho,2025-07-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-09-03
1783A2EB-A,C19F0F05,Guerra Campos - EI,34.714.345/5812-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2026-02-04,,,0.0,0.0,0.0,PROP,,2026-03-13
4ADF185B-5,35EF0143,Vasconcelos,06.296.201/5336-00,MIDDLE,Ganho (MIDDLE),V006,Gabriel Rocha,2026-04-19,2026-08-11,114.0,11306.5,8906.32,20212.82,PROP NEOGRID,,2026-05-16
663FDEF0-0,796C49CA,Ribeiro,49.818.299/2299-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2024-09-23,2024-09-29,6.0,36332.89,16191.39,52524.28,PROP NEOGRID,,2024-11-08
7A04669E-E,87F094D1,Nunes,34.578.610/3579-00,CORPORATE,Qualificação,V007,Helena Costa,2024-12-29,,,0.0,0.0,0.0,PROP,,2025-01-26
3D0158A6-1,F3EB9BA8,Sales,06.071.596/9664-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-03-13,,,0.0,0.0,0.0,PROP NEOGRID,,2025-03-28
BBBDD16D-8,AE6F3E50,Sampaio Lima Ltda.,10.341.316/4752-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-11-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-12-26
F73D91D2-5,3993A10A,Rios Caldeira Ltda.,94.808.313/6783-00,CORPORATE,Perdido,V007,Helena Costa,2025-12-13,2026-03-31,108.0,0.0,0.0,0.0,PROP PARCEIRO,Projeto cancelado,2026-01-27
FC5BB7AA-7,4E9414EC,Peixoto Ltda.,91.699.854/3534-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2025-04-04,2025-07-03,90.0,44819.02,51522.6,96341.62,PROP NEOGRID,,2025-05-18
8E149004-7,21F9BF28,da Cruz S.A.,16.934.060/8835-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2024-08-06,,,0.0,0.0,0.0,PROP,,2024-09-07
DF587C6D-6,B714D0D7,Silveira,36.851.604/8175-00,MIDDLE,Ganho (MIDDLE),V003,Carla Mendes,2025-04-06,2025-07-13,98.0,7514.94,3144.48,10659.42,PROP NEOGRID,,2025-04-17
FDA31DC0-5,93E754EA,Aparecida Fogaça - EI,03.236.519/9410-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2025-12-13,,,0.0,0.0,0.0,PROP,,2026-01-23
E059AF0A-0,F3EB9BA8,Sales,06.071.596/9664-00,MIDDLE,Negociação,V004,Diego Souza,2025-09-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-28
AFD1E38B-3,5271D9CA,Mendonça - EI,87.072.867/9087-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-04-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-09
E45C6AD2-A,33FA05AC,Pimenta Aparecida e Filhos,69.901.398/3735-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-01-26,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-18
C11F4017-E,05976912,Silva Fernandes S.A.,12.419.049/6631-00,CORPORATE,Prospecção,V007,Helena Costa,2026-02-03,,,0.0,0.0,0.0,PROP NEOGRID,,2026-02-07
285A01E1-0,E4E2BA81,Pereira Pereira e Filhos,68.117.758/9178-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-12-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-02-01
BCA1C46B-A,7E995ADB,Rocha e Filhos,14.294.019/6556-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-01-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-04
EE968B87-8,8EA0B8E0,Novaes,49.027.874/2967-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-09-08,,,0.0,0.0,0.0,PROP NEOGRID,,2025-10-04
E77285DE-5,B714D0D7,Silveira,36.851.604/8175-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2024-12-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-19
03CE7E97-3,5EB47A29,Pimenta,58.514.936/8998-00,MIDDLE,Qualificação,V004,Diego Souza,2025-06-24,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-17
6495F81F-C,4471C0A6,Castro Martins - ME,88.095.701/5430-00,MIDDLE,Negociação,V003,Carla Mendes,2025-12-03,,,0.0,0.0,0.0,PROP,,2026-01-11
0A224C19-7,CC0D7F59,Ribeiro S.A.,32.871.012/2691-00,CORPORATE,Negociação,V005,Fernanda Lima,2025-10-29,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-12-25
53B5CB99-A,6FD00BCC,Aragão,39.636.057/6627-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2026-03-22,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-07
96562BEC-2,3CBA372A,Garcia,60.932.048/9964-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-06-21,,,0.0,0.0,0.0,PROP NEOGRID,,2024-07-19
C6C5B705-1,5282F636,Viana,23.705.895/7829-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2026-04-08,,,0.0,0.0,0.0,PROP,,2026-06-07
CB4341F2-D,EACF940B,Azevedo,55.110.475/4121-00,MIDDLE,Perdido,V004,Diego Souza,2026-04-29,2026-09-20,144.0,0.0,0.0,0.0,PROP PARCEIRO,Sem budget,2026-05-29
308E69D0-A,B3F84766,Duarte,76.527.758/4161-00,MIDDLE,Perdido,V004,Diego Souza,2024-10-02,2025-01-28,118.0,0.0,0.0,0.0,PROP NEOGRID,Preço alto,2024-10-10
B3B93503-7,03736618,Correia,65.827.109/1043-00,CORPORATE,Qualificação,V007,Helena Costa,2024-08-09,,,0.0,0.0,0.0,PROP,,2024-08-29
F7C1E51A-0,55D5913C,Sá S/A,97.278.755/8867-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2024-09-13,,,0.0,0.0,0.0,PROP NEOGRID,,2024-09-25
264986F2-B,91A2E92D,Cassiano,76.936.763/2016-00,CORPORATE,Prospecção,V007,Helena Costa,2024-06-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-07-04
3891ACC9-4,65C21445,Abreu,30.980.500/9788-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2024-06-20,,,0.0,0.0,0.0,PROP NEOGRID,,2024-07-13
C4151F98-B,17160B62,Aragão S.A.,85.050.641/3836-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-05-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-05-20
27D071DE-A,00CD3931,Castro Ltda.,22.170.430/3054-00,CORPORATE,Negociação,V007,Helena Costa,2025-03-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-30
36033F62-9,A63232B5,Pires,67.242.388/4969-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-12-12,,,0.0,0.0,0.0,PROP,,2025-12-25
E7098DAA-4,7E995ADB,Rocha e Filhos,14.294.019/6556-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2026-02-25,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-02
E40AE793-7,3E6D8016,Cassiano da Conceição - ME,48.217.594/6474-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-03-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-22
B4FCA50E-9,D02BDC69,Leão Gomes - EI,09.743.953/3942-00,CORPORATE,Prospecção,V007,Helena Costa,2025-07-11,,,0.0,0.0,0.0,PROP NEOGRID,,2025-09-02
EADA6A62-3,098EC135,Pastor Pacheco S.A.,62.890.233/0307-00,MIDDLE,Qualificação,V008,Igor Nascimento,2025-09-16,,,0.0,0.0,0.0,PROP NEOGRID,,2025-10-05
F9670ED2-E,3BD985B4,Azevedo Ltda.,22.332.061/6329-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-03-02,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-17
2B530B93-C,31A3B43B,Dias S.A.,09.652.074/4666-00,CORPORATE,Prospecção,V005,Fernanda Lima,2024-12-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-07
EEC4DD89-0,FDA0820A,Ferreira das Neves e Filhos,77.063.242/4154-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2024-07-29,,,0.0,0.0,0.0,PROP,,2024-08-21
E5404766-A,BEBD485D,Freitas,15.410.067/6267-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2024-09-15,2024-10-04,19.0,15960.28,74546.16,90506.44,PROP PARCEIRO,,2024-09-23
09927889-8,06DCB309,Silva Casa Grande Ltda.,61.990.623/4456-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-04-29,,,0.0,0.0,0.0,PROP NEOGRID,,2025-05-02
7EB47FAF-B,1A913C89,Sampaio,72.151.070/2966-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-11-23,,,0.0,0.0,0.0,PROP,,2024-12-31
0E0ADA2A-8,D1DFBA49,Gomes Marques Ltda.,83.982.258/7139-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2025-06-29,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-05
C2372FCD-6,7D7C275E,Porto,81.219.136/1939-00,MIDDLE,Ganho (MIDDLE),V003,Carla Mendes,2025-12-14,2026-04-30,137.0,4939.85,23806.62,28746.47,PROP NEOGRID,,2026-01-04
0EE8D58D-7,B50791E2,Souza - EI,78.886.101/5819-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-12-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-12
D3323A02-8,7A81C4E3,Cardoso Garcia - EI,86.805.891/1352-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2026-01-04,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-26
A281DBD1-C,E4E2BA81,Pereira Pereira e Filhos,68.117.758/9178-00,MIDDLE,Proposta enviada,V004,Diego Souza,2025-02-05,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-16
5A34E90C-1,250EC7C0,Abreu,95.134.332/0037-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-09-18,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-02
EB1DD9D5-A,C0CDF647,Guerra,98.214.658/4044-00,MIDDLE,Prospecção,V004,Diego Souza,2026-02-12,,,0.0,0.0,0.0,PROP,,2026-02-16
1C385974-9,51AA03AD,Oliveira,17.248.251/3534-00,CORPORATE,Negociação,V007,Helena Costa,2026-03-21,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-22
719DF75D-3,0D7C130F,Leão,89.691.085/8994-00,CORPORATE,Qualificação,V005,Fernanda Lima,2026-03-20,,,0.0,0.0,0.0,PROP,,2026-05-09
204DB87C-7,8FD8F702,Cavalcanti,57.120.826/7734-00,CORPORATE,Perdido,V002,Bruno Carvalho,2024-09-09,2024-11-04,56.0,0.0,0.0,0.0,PROP,Escolheu concorrente,2024-11-02
A9464463-A,0C17F01C,Teixeira - EI,25.135.427/8498-00,MIDDLE,Perdido,V006,Gabriel Rocha,2025-05-08,2025-06-23,46.0,0.0,0.0,0.0,PROP PARCEIRO,Escolheu concorrente,2025-06-09
20BB586E-4,15E4AE09,Cirino,59.514.846/5648-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-11-08,,,0.0,0.0,0.0,PROP NEOGRID,,2024-11-18
B2FFDB0C-7,A8114FDD,Rocha,90.659.401/3990-00,CORPORATE,Perdido,V001,Ana Paula Ferreira,2025-09-26,2026-02-07,134.0,0.0,0.0,0.0,PROP PARCEIRO,Sem retorno,2025-10-07
FC384E74-7,0313E25E,da Rocha,61.125.457/3875-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-10-30,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-12
57DE966C-F,B50791E2,Souza - EI,78.886.101/5819-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-12-28,,,0.0,0.0,0.0,PROP NEOGRID,,2026-02-14
CB759FA6-B,CDABD7E0,Gomes - ME,75.618.537/4741-00,MIDDLE,Negociação,V003,Carla Mendes,2026-02-08,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-09
E209150C-0,F6A3D576,Castro,60.466.183/9826-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-09-14,,,0.0,0.0,0.0,PROP NEOGRID,,2025-09-26
0D007E6E-0,40F38B8F,Nunes S.A.,21.020.539/5024-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2024-06-07,2024-09-14,99.0,18447.3,149821.27,168268.57,PROP NEOGRID,,2024-07-20
50CEE48F-B,A63232B5,Pires,67.242.388/4969-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2026-01-01,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-01-07
06F1E57B-B,3F5B5AAB,Campos Costa S.A.,58.693.806/8687-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-05-22,,,0.0,0.0,0.0,PROP NEOGRID,,2025-05-29
CDF3A797-5,3E8B3878,Silveira,66.870.021/7659-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2025-07-22,2025-12-22,153.0,49523.75,115882.41,165406.16,PROP PARCEIRO,,2025-09-20
A9C91150-D,C19F0F05,Guerra Campos - EI,34.714.345/5812-00,MIDDLE,Qualificação,V008,Igor Nascimento,2024-12-23,,,0.0,0.0,0.0,PROP NEOGRID,,2024-12-29
70201324-7,E55120A5,Pinto,35.925.556/2588-00,CORPORATE,Prospecção,V007,Helena Costa,2025-09-09,,,0.0,0.0,0.0,PROP,,2025-10-26
100163C2-C,F1E38AB7,da Mota S.A.,06.738.302/8439-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2024-06-08,2024-06-19,11.0,77905.44,63568.62,141474.06,PROP PARCEIRO,,2024-06-28
758751B9-2,5EB47A29,Pimenta,58.514.936/8998-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2026-02-14,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-05
48CCFC51-D,E3EEC0E1,Almeida,26.870.568/5662-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-12-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-20
764A1158-5,88A2A8F8,da Luz - EI,93.296.685/1612-00,CORPORATE,Perdido,V001,Ana Paula Ferreira,2025-02-17,2025-03-24,35.0,0.0,0.0,0.0,PROP NEOGRID,Projeto cancelado,2025-03-18
F16FB263-C,1036BC4F,Machado - ME,61.622.999/1191-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-11-16,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-12-10
FEEE6855-E,E385EF60,Araújo da Costa - EI,47.510.799/1183-00,MIDDLE,Negociação,V008,Igor Nascimento,2024-06-27,,,0.0,0.0,0.0,PROP NEOGRID,,2024-07-27
